0,0.0,0.0,-0.24285714285714285,-0.05714285714285714,-0.42857142857142855,-0.24285714285714285,-0.5392857142857143,-0.42142857142857143,-0.6571428571428571,-0.5178571428571429,-0.325,-0.5357142857142857,-0.37857142857142856,-0.7357142857142858,-0.3964285714285714,-0.8464285714285714,-0.40714285714285714,-0.9428571428571428,-0.20357142857142857,-0.5714285714285714,-0.26071428571428573,-0.7892857142857143,-0.29285714285714287,-0.9071428571428571,-0.32857142857142857,-1.0,-0.08928571428571429,-0.5607142857142857,-0.13214285714285715,-0.7607142857142857,-0.16785714285714284,-0.8678571428571429,-0.20714285714285716,-0.9535714285714286,0.03571428571428571,-0.5214285714285715,0.017857142857142856,-0.675,-0.0035714285714285713,-0.7642857142857142,-0.02857142857142857,-0.8464285714285714
0,0.0,0.0,-0.24285714285714285,-0.05,-0.42857142857142855,-0.2392857142857143,-0.5357142857142857,-0.41785714285714287,-0.6535714285714286,-0.5142857142857142,-0.32857142857142857,-0.5321428571428571,-0.37857142857142856,-0.7321428571428571,-0.3964285714285714,-0.8428571428571429,-0.40714285714285714,-0.9428571428571428,-0.20714285714285716,-0.5714285714285714,-0.26071428571428573,-0.7892857142857143,-0.29285714285714287,-0.9071428571428571,-0.32857142857142857,-1.0,-0.09285714285714286,-0.5607142857142857,-0.1392857142857143,-0.7607142857142857,-0.17142857142857143,-0.8678571428571429,-0.21428571428571427,-0.9535714285714286,0.02857142857142857,-0.525,0.007142857142857143,-0.6785714285714286,-0.010714285714285714,-0.7642857142857142,-0.03571428571428571,-0.8428571428571429
0,0.0,0.0,-0.24444444444444444,-0.05555555555555555,-0.42962962962962964,-0.24814814814814815,-0.5333333333333333,-0.4222222222222222,-0.6444444444444445,-0.5259259259259259,-0.3296296296296296,-0.5370370370370371,-0.3888888888888889,-0.7333333333333333,-0.4111111111111111,-0.8444444444444444,-0.42962962962962964,-0.9444444444444444,-0.2111111111111111,-0.5740740740740741,-0.27037037037037037,-0.7888888888888889,-0.3074074074074074,-0.9074074074074074,-0.34814814814814815,-1.0,-0.0962962962962963,-0.562962962962963,-0.14814814814814814,-0.762962962962963,-0.18888888888888888,-0.8703703703703703,-0.23333333333333334,-0.9629629629629629,0.025925925925925925,-0.5259259259259259,0.007407407407407408,-0.6777777777777778,-0.014814814814814815,-0.762962962962963,-0.044444444444444446,-0.8407407407407408
0,0.0,0.0,-0.2559055118110236,-0.07086614173228346,-0.4448818897637795,-0.2755905511811024,-0.5551181102362205,-0.4566929133858268,-0.6614173228346457,-0.5708661417322834,-0.35039370078740156,-0.5433070866141733,-0.4094488188976378,-0.7322834645669292,-0.43700787401574803,-0.8385826771653543,-0.46062992125984253,-0.9330708661417323,-0.2283464566929134,-0.5787401574803149,-0.2952755905511811,-0.7913385826771654,-0.33858267716535434,-0.905511811023622,-0.3858267716535433,-1.0,-0.11811023622047244,-0.5669291338582677,-0.1732283464566929,-0.7637795275590551,-0.21653543307086615,-0.8661417322834646,-0.2677165354330709,-0.952755905511811,0.007874015748031496,-0.5275590551181102,-0.01968503937007874,-0.6771653543307087,-0.047244094488188976,-0.7559055118110236,-0.08661417322834646,-0.8307086614173228
0,0.0,0.0,-0.2558139534883721,-0.06976744186046512,-0.44573643410852715,-0.2751937984496124,-0.5503875968992248,-0.45348837209302323,-0.6589147286821705,-0.5736434108527132,-0.34108527131782945,-0.5465116279069767,-0.3992248062015504,-0.748062015503876,-0.42248062015503873,-0.8604651162790697,-0.4496124031007752,-0.9534883720930233,-0.22093023255813954,-0.5775193798449613,-0.27906976744186046,-0.7945736434108527,-0.3178294573643411,-0.9108527131782945,-0.36046511627906974,-1.0,-0.10465116279069768,-0.562015503875969,-0.15503875968992248,-0.7674418604651163,-0.19767441860465115,-0.872093023255814,-0.24806201550387597,-0.9612403100775194,0.023255813953488372,-0.5232558139534884,0.0,-0.6782945736434108,-0.027131782945736434,-0.7596899224806202,-0.06201550387596899,-0.8294573643410853
0,0.0,0.0,-0.2536231884057971,-0.07246376811594203,-0.4311594202898551,-0.2717391304347826,-0.532608695652174,-0.4492753623188406,-0.6376811594202898,-0.5652173913043478,-0.322463768115942,-0.5398550724637681,-0.3804347826086957,-0.7427536231884058,-0.4057971014492754,-0.855072463768116,-0.427536231884058,-0.9528985507246377,-0.2028985507246377,-0.572463768115942,-0.2644927536231884,-0.7862318840579711,-0.30434782608695654,-0.9057971014492754,-0.34057971014492755,-1.0,-0.09057971014492754,-0.5579710144927537,-0.14130434782608695,-0.7608695652173914,-0.18115942028985507,-0.8659420289855072,-0.2246376811594203,-0.9565217391304348,0.03985507246376811,-0.5181159420289855,0.018115942028985508,-0.6702898550724637,-0.007246376811594203,-0.7536231884057971,-0.03985507246376811,-0.8260869565217391
0,0.0,0.0,-0.23885350318471338,-0.07961783439490445,-0.40445859872611467,-0.2802547770700637,-0.5,-0.4585987261146497,-0.6019108280254777,-0.5732484076433121,-0.2929936305732484,-0.5414012738853503,-0.34076433121019106,-0.7356687898089171,-0.3662420382165605,-0.8439490445859873,-0.3885350318471338,-0.9426751592356688,-0.1751592356687898,-0.5732484076433121,-0.22611464968152867,-0.7802547770700637,-0.2643312101910828,-0.9012738853503185,-0.3089171974522293,-1.0,-0.06687898089171974,-0.5573248407643312,-0.10828025477707007,-0.7579617834394905,-0.14968152866242038,-0.8630573248407644,-0.20063694267515925,-0.9522292993630573,0.044585987261146494,-0.5127388535031847,0.028662420382165606,-0.6656050955414012,0.0,-0.7484076433121019,-0.041401273885350316,-0.821656050955414
0,0.0,0.0,-0.2302839116719243,-0.07886435331230283,-0.3943217665615142,-0.2744479495268139,-0.48264984227129337,-0.4479495268138801,-0.583596214511041,-0.555205047318612,-0.2870662460567823,-0.5425867507886435,-0.33753943217665616,-0.7350157728706624,-0.35962145110410093,-0.8454258675078864,-0.3785488958990536,-0.943217665615142,-0.17350157728706625,-0.5709779179810726,-0.22082018927444794,-0.7823343848580442,-0.2555205047318612,-0.9022082018927445,-0.2902208201892745,-1.0,-0.06624605678233439,-0.5583596214511041,-0.10410094637223975,-0.7570977917981072,-0.14195583596214512,-0.8675078864353313,-0.1861198738170347,-0.9558359621451105,0.0473186119873817,-0.5141955835962145,0.03470031545741325,-0.6656151419558359,0.00946372239747634,-0.750788643533123,-0.025236593059936908,-0.8201892744479495
0,0.0,0.0,-0.2168284789644013,-0.06796116504854369,-0.3559870550161812,-0.19741100323624594,-0.39805825242718446,-0.3365695792880259,-0.4336569579288026,-0.4401294498381877,-0.2686084142394822,-0.5436893203883495,-0.2912621359223301,-0.7346278317152104,-0.2977346278317152,-0.8478964401294499,-0.3074433656957929,-0.9449838187702265,-0.15210355987055016,-0.5728155339805825,-0.18446601941747573,-0.7831715210355987,-0.20711974110032363,-0.8996763754045307,-0.2297734627831715,-1.0,-0.042071197411003236,-0.5631067961165048,-0.06796116504854369,-0.7637540453074434,-0.0970873786407767,-0.8770226537216829,-0.12297734627831715,-0.970873786407767,0.08414239482200647,-0.5145631067961165,0.08414239482200647,-0.6731391585760518,0.06472491909385113,-0.7637540453074434,0.042071197411003236,-0.8414239482200647
0,0.0,0.0,-0.22063037249283668,-0.045845272206303724,-0.38968481375358166,-0.22063037249283668,-0.49283667621776506,-0.3839541547277937,-0.5959885386819485,-0.4813753581661891,-0.2808022922636103,-0.5214899713467048,-0.3209169054441261,-0.7191977077363897,-0.332378223495702,-0.830945558739255,-0.33810888252148996,-0.9312320916905444,-0.16332378223495703,-0.5587392550143266,-0.20630372492836677,-0.7765042979942693,-0.22349570200573066,-0.9025787965616046,-0.24068767908309455,-1.0,-0.054441260744985676,-0.5530085959885387,-0.08882521489971347,-0.7564469914040115,-0.10888252148997135,-0.8681948424068768,-0.1318051575931232,-0.9598853868194842,0.06303724928366762,-0.5157593123209169,0.05730659025787966,-0.670487106017192,0.05157593123209169,-0.7621776504297995,0.045845272206303724,-0.8481375358166189
